0141,9t2,trubka,"48,00",4r.00,82.0,,246.00,"32,00","64,0",,192.00,24.00,"85,J","44,51","9,88","98,8",296.40,"826,91"
0521,9t2,housle,"48,00","21,00",54.0,,"162,00","44,00","88,0",,"264,00","26,50",946,4q)1,"r0,00","100,0",300.00,"823,21"
00s/,9t1,s6lovV zpdr,"48,00","38,00","76,0",,228.00,"39,00","78,0",,234.00,7.00,"60,7",,"8,78",87.8,)6iao,"804,97"
001/,9/1,kytara,"48,00","34,00",68.0,,"204,00",4) OO,"84,0",,"252,00","s,50",55 4,"28,79","8,89","88,9",266.10,"799,49"
042t,v//.,piidnS fl6tna,"48,00","3l,00",74.0,,222.00,"36,00","72,0",,"216,00",550,554,28.79,944,94.4,"283,20","791,99"
066t,9l,klarinet,"49,00","29,00","58,0",,114.00,42.00,"84,0",,252.00,9.00,61 q,35.29,q t-l,q't r,279.90,"189,19"
027t19t,,klavfr,48.00,"31,00","62,0",,186.00,"39,00","78,0",,)?4 00,s.50,"<<,4","28,79",,qt1,279^90,"716,69"
091il9t,,viola,"48,00",30.00,60.0,,"180,00","34,00","68,0",,204.00,"23,00","82,1",42.71,"r0,00","I00,0",300.00,"774,71"
043t19t,,housle,44.00,"28,00","56,0",,168.00,"36,00","J2,0",,"216,00","20,00","71,4",J I.I+,"10,00","100,0","300,00","765,14"
0391191,,piicnd fletna,"48,00","35,00",70.0,,"210,00","42,00","84,0",,"252,00",11 <n,"80,4","41,79","7,00","'70,0",2 r0.00,61
0091191,,fasot,"48,00","25,00","50,0",,"150,00","40,00","80,0",,"240,00","1'/,50",6)\,"32,50",944,q44,283.20,"s3,7"
7,,,,,,,,,,,,,,,,,,0

,i,"G_vnuuizium a iiude'biti ikolu hiuvrt[ito milsta Praity, ztikiridni umiiieckti",,,,,,,ikoia,,,,,,,,,
,A,"ionrcnskdho rttitttdstl 400/9, 130 00 Praha 3",,,,,,,,,,,,,,,,
,"a-,",,,,,,,,,,,,,,,,,
437 I 19t 1,,-z^uL^u^u-.!uva fI rl:.€-^U^la,"42,40",,s8.0,I,/4,tilt,"J+,UU","o6,u",204.00,"i7,00","60,1",,"9,88","98,8","296,40","147,97"
033/,9/t,faeot,48.00,"27,00",540,"t62,00",,,"30,00","60,0",r80.00,"28,00","i 00,0",<') nn,"r0,00","100,0","300,00",742.00
061I,9/1,trombon,"48,00","26,00","52,0",r56.00,,,"36,00","72,0",216.00,"I 1""00",39.3,)o 47,"10,00","100,0",300.00,"140,43"
091t,9t1,housle,"48,00","30,00","60,0","180,00",,,"34,00","68""0","204,00","23,00","82,1",+z.t I,"8,56","85,6","256,80","731,51"
080/,9t2,klarinet,"48,00","30,00","60,0","180,00",,,"37,00","74,0",222.00,"16,00","57,1","29,71","8,22","82""2","246,60","126,31"
0591,911,solovV zodv,"48,00","36,00","J2,0",216.00,,,28.00,"56,0","I68,00","12,50","44,6","11, )1","9,00","90,0","270,00",725.21
078t,9t1,kontrabas,"48,00","28,00","56,0","168,00",,,"34,00",68.0,204.00,i 7.00,"60,1","31,51",9.00,"90,0","270,00",
022t,9t2,solovy zpev,"48,00",tq 00,"78,0",234.00,,,"3 8,00","76,0",228.00,3.00,10.7,,644,64.4,t93.20,"708,11"
082t,912,s6lovV zpdv,"48,00","29,00","58,0",n4.00,,,"39,00","78,0",714 00,"21,00",96.4,50.1 4,"6,6-l","66,J",200.1 0,706.24
083/,9t1,lesnfroh,"48,00","34,00",68.0,"204,00",,,"29,00",sR0,174.00,"13,00","46,4",)4 14,8.33,R]i,)49qO,"700,04"
069t,912,klavir,"48,00",45 00,"90,0",270.00,,,"48,00","96,0",288.00,"n,50",62.5,"32,50","2,00","20,0","60,00","698,50"
0841,9t,hoboi,"48""00","37,00","J4,0","222,00",,,is00,70.0,"210,00","12,00",4)9,22.29,6.25,6)\,"187,50","689,79"
054t,,housle,"34,00","19,00","38,0",I r4.00,,,"36,00","72,0",216.00,I6.00,"5J,1",)Q'71,"9,6J",96.7,?q0 r0,"683,8l"
0i8/,,klavir,"48""00","4s,00","90,0",270.00,,,43.00,86.0,"258,00","26,00",q?q,48.29,"1,89","i 8,9","s6,10","680,99"
0531,9t,solovV zpev,"48,00","35,00","70,0",2r0.00,,,"39,00","78,0",234.00,"t,s0",41 1,"21,36","5,56",55.6,"166,80","680,1 6"
057I,9t,viola,"48,00","20,00","40,0","r20""00",,,29.00,s8.0,"174,00",9.00,"67,g",35.29,"9,67",q61,290. 1 0,667.39
0241,9t2,housle,"48,00",)4 00,"48,0",144 00,,,"26,00","52,0","156,00",s.50,554,"28,19","9,61",96.7,"290,10","666,89"
053/,911,klavir,"48,00",'15 00,"""70,0",2 r0.00,,,39.00,78.0,?14 00,r.50,"41,7",21.36,"4,89","48,9",146.70,"660,06"
046t,9l),saxofon,"46,00","30,00","60,0","180,00",,,"23,00","46,0",r 38.00,s00,1'/ q,9)q,"9,44","94,4","283,20",655 4q
076t,911,solovV zndl,"48,00","22,00","44,0",i32.00,,,32.00,640,"192,00","16,50","58,9","30,64","8,44","84,4",253.20,"655,84"
012t,9t2,klavfr,"48,00",42^00,"84,0","252,00",,,"31,00","74,0",222.00,"I5,00","53,6","21,86",2.18,"27,8","83,40","633,26"
064t,912,klavir,"48,00","36,00","72,0",216.00,,,"47,00","94,0","282,00","22,00",78.6,"40,86",1 aa,1t a,iq q0,"626,16"
070t,9t2,kvtara,48.00,"38,00","76,0",228.00,,,"47,00","94""0","282,00","i 6,00","57,1",29.71,1)),1)),"36,60",624.31
010i,9t,klavir,"48,00","31,00","62,0","186,00",,,"38,00","J6,0",228.00,)4 50,"87,5",45.50,3.89,"3 8,9","116,70","624,20"
055t,9t,s6lovy zpdv,"48,00","28,00",560,r68.00,,,"40""00","80,0","240,00","i4,50","51,8",26.93,"4,6J","46,J","r40,1 0","623,03"
044t,9t,solovV zpdv,"48,00","26,00",52.0,"156,00",,,"21,00",4)O,126.00,"11,50",6)\,32.50,"8,63","86,3","2s8,90",6)1 40
085/,9t,s6lovy zpev,"36,00","41,00","82,0",246.00,,,47.00,"94,0",282.00,"7""50",26.8,ti qi,! aa,,39.90,"611,83"
058/,9/,s6lovV zp6v,"48,00","i0,00","60,0","80,00",,,"32,00",64.0,"192,00","21,00",750,39.00,\)),<1),156.60,"6I 5,60"
0451,9t,klavir,"48,00","18,00",36.0,08.00,,,"36,00","72,0",216.00,"8,00","28,6","14,86",a aa,/J.J,?igq0,"606,16"
062t,o/,violoncello,32.00,23.00,"46,0","3 8,00",,,"18,00","36,0","108,00",14 50,"51,8",)6 9i,"10,00","100,0","300,00",604.93
026t,9l,solovV zpev,"48,00","33,00","66,0",98.00,,,29.00,"58,0",174.00,"6,50",,"12,01",544,54^4,"163,20",5q5 )1
0721,o/,kvtara,"48,00","23,00",460,"r 38,00",,,"34,00",68.0,"204,00","9,00","32,1",16.7,,,"170""i0",57 6.81
1,,,,,,,,,,,,,,,,,,

,i,"Gynuuizium a liildebni ikola hktviritt| m{ista Prahy, ztikiutini umiiieckri",,,,,,ikoia,,,,,,,,,,,,,,
,A,"iomenskdlto ndmdsti 400/9, 130 00 Praha 3",,,,,,,,,,,,,,,,,,,,
,"f-,",,,,,,,,,,,,,,,,,,,,,
u+'1t,I>l,"s5lovV zodr,",+o.vu,IO.UU,J,/.-V,"yo,uu","zJ,vv",4orU,I,i,6.UU,"4,50",i,"6,j",8.36,9.44,"94,4",,"283,20",57,"i,56"
06It,9/,solovV zpev,"28,00","36,00","12,0",,"216,00","35,00","70,0",210.00,,,I 1.00,"39,3",,)o 4i,"3,22",la,a,"96,60","571,03",
003i,9l,kltara,"46,00",39.00,"78,0",,234.00,"3 s,00","70,0","2I0,00",,,"20,00","71,4",,37.14,1.44,"14""4",,43.20,5'70 74,
058/,9t,klavir,"48,00","30,00","60,0",,"180,00","32,00",64.0,r92.00,,,z\-vv,75.0,,"39,00",a AA,1A,A,"103""20","562,20",
0021,912,hoboi,"48,00",14.00,"28,0",,"84,00",26.00,"52,0","156,00",,,7.50,"62,5",,32.50,7.88,"78,8",,"236,40","556,90",
034t,9l,s6lovV zpdv,4)OO,"23,00","46,0",,138.00,20.00,40.0,120.00,,,"0,00",i5 7,,"18,51","7,89","78,9",,236.70,555 )'l,
0411,9l,piidnS fl6tna,"48,00","i5,00","30,0",,"90,00","26,00","52,0",156.00,,,7.00,60.7,,,"7,56","""'-tt""5 6",,"226,80",,
023t,9t,trumDeta,"48,00","19,00","3 8,0",,114.00,"3i,00","66,0","198,00",,,s.00,53 6,,21.86,5.44,54.4,,"163,20","551,06",
068t,9t,housle,"48,00","38,00","16,0",,228.00,"26,00",52.0,,56.00,,"3,50","48,2",,25.07,"3,l l",Jl.l,,93.30,ss0.37,
074t,9l,klavir,"48,00","r5,00","30,0",,"90,00","22,00","44,0",,"32,00",,"4,50","I6,1",,"8,36",s00,"90,0",,"210,00","548,36",
050i,9l,kvtara,"40,00","10,00","20,0",,60.00,19.00,"38,0",,14.00,,"I8,50","66,1",,34.36,"9,89",98.9,,296.10,"545,06",
011t,v/,viola,"48,00","26,00",5?0,,"156,00","33,00",66.0,,98.00,,i 8.50,66.1,,.i4 i r),i44,1A,A,103.20,5igs6,
06sl,9l,s6lovV zpdr,48.00,22.00,44.0,,132.00,"22,00","44,0",,)z00,,"19,50","69,6",,36.21,n //,O),,"186,60","5',14 R I",
089t,9t,solovy zpdv,"38,00","10,00","20,0",,"60,00","28,00","56,0",,68.00,,8.50,30.4,,t5 7q,"8,i3","81,3",,243.90,"525,69",
001I,9l,zobcov6 fldtna,48.00,24.00,48.0,,r44.00,,,,,,,5'7,,,,))),,,,
,,,,,,,,"38,00","76,0","228,00",,,"16,00",,1,29.71,2.22,,,"66,60","516,3 1",
0211,9l,tromb6n,4) OO,"14,00","28,0",,"84,00","I7,00","34""0",r02.00,,,R50,"30,4",,1-< 7q,"8,89","88,9",,266-70,"510,49",
01 t/,9l,hoboi,40.00,17.00,JZ+.U,,"102,00","26,00",s?n,i56.00,,,"8,00",28.6,,i4.86,ft rl,fri,i,"189,90","502,16",
0061,qt,kytara,"48,00","28,00","56,0",,168.00,3 5.00,"70""0",210.00,,,"12,00",",D-,q.",,)) )q,"1,18","1J,8",,53.40,501.69,
031t,9t2,kytara,"40,00",16.00,32.0,,"96,00","21,00",4)O,"t26,00",,,"I9,50","69,6",,36.21,"6,18",67.8,,)o? 4n,"501,61",
051t,9t,klavir,"48,00","21,00",540,,162.00,"36,00",72.0,216.00,,,"12,50","44,6",,,144,14 4,,43^20,4q)41,
016t,9t,housle,"48,00","32,00","64,0",,"192,00","32,00","64,0",92.00,,,"9,00",)z^l,,16.71,t.t l,1 t.t,,,"482,01",
086t,9l,tromb6n,4)OO,"J,00","14,0",,42-00,24^00,"48,0",,44.00,,"9,50",ii q,,17.64,"7,44","7 4,4",,223.20,"468,84",
013t,9t,s6lovV zpdv,"30,00","18,00","36,0",,"08,00","27,00","54,0",62.00,,,"28,00",100.0,,"52,00","3,1 l","3 l,l",,y)-)v,"445,30",
0361,,harfa,"42,00",r8.00,36.0,,"08,00","30,00","60,0",80.00,,,qs0,ii,q,17.64,) )zz,,,"96,60",444 )4,
0321,9t2,s6lovV zp6v,"48,00","21,00",s40,,62.00,"30,00","60,0",80.00,,,"7,00","25,0",,"13,00","1,33",,,39.90,44) qO,
017I,912,solovV zodv,"48,00",?q 00,"58,0",,"14,00","i8,00","36,0",08.00,,,18.50,"66,1",,34.36,) 11,)1,1,63.30,4)7 65,
029t,9t2,housle,"48,00",17.00,34.0,,02.00,26.00,"52,0",56.00,,,"18,50","66,1",,"34,36","2""89","28,9",,"86,10","421,06",
035t,9tI,solovV zpdv,"3 8,00","23,00",460,,"38,00","30,00",60.0,80.00,,,10.00,3 5.7,,"18,5',7",,141,,39.90,414^47,
081I,911,violoncello,"42,00",16.00,32.0,,96.00,"I8,00","36,0",08.00,,,"8,00","28,6",,14.86,s.00,"s0,0",,"150,00","410,86",
040t,9/2,soloW zpdv,"44,00","23,00","46,0",,r 38.00,"25,00",s0.0,s0.00,,,8.s0,30.4,,15 7A,"1,89","I8,9",,56.70,404^49,
020t,9t1,kvtara,4)no,"n,00","34,0",,102.00,"20,00","40,0",20.00,,,")2,00",4)g,,,"3,00","30,0",,"90,00","376,29",
092t,Y/Z,housle,"48,00","16,00",) -/.rv,,96.00,"20,00","40""0",20.00,,,23.s0,"83,9",,,"2,00","20,0",,60.00,"367,64",

,,"Gymndiiunt a Iiudeb;n[ ikola ititivirilio rhiisut Prahy, zrikiatlni uniiiieiiui'5Koth",,,,,,,,,,,,,,,,,
,,Komenskdlto,"nimdsti 400/9, 130 00 Praha 3",,,,,,,,,,,,,,,,
025/,912,NY L4 4,"40,00",r6.00,"32,0","96,00",zz-vv,"44,0",5Z.UU,17.00,60.7,,,,"2,00",20.0,60.00,'159 s7,
047 I 9/2,,klav r,"30,00","13,00","26,0",78.00,"19,00","38,0",14.00,"13,50","48,2",,25.0'7,,3.67,"36,',I","1i0,10",351.17,
086t,9t1,bic,"42,00",7.00,"i4,0","42,00","24,00","48,0",44 00,qso,??q,,17,,"3,44",aA i,103.20,"348,94",
030t,9t1,housle,"48,00","19,00","3 8,0",114.00,"23,00","46,0",38.00,"6,50",aaa,,\2.01,,t.22,1)),36.60,"348,67",
08 1/,9t1,s6lovV zpdv,40.00,r6.00,"32,0","96,00","21""00",L)n,26.00,"10,50",?'7 5,,"19,50",,"1,89",18.9,s6.70,"338,20",
028t,9t2,housie,"46,00","21,00",42.0,"t26""00",1s oo,,,,41,,,,,,,,
,,,,,,,,30.0,"90,00","11,50",'.t.,1,21.36,,"1,00","10,0",30.00,"313,36",
060t,911,zobcov|fletna,"48,00","6,00","72,0",36.00,24.00,"48,0",144.00,"4""00",147,,1,A1,"2,00","20,0","60,00",29s.43,
090t,9t1,s6lovf zpdv,"30,00","9""00","18,0",54.00,13.00,26.0,"78,00",1? 00,46.4,,)4,14,"-))4 .4,",)44,13.20,)59,14
Y Praze 30. dubna 2019,,,,,,,,,"'',/1t","//,",,,i,,,,,,
,,,,,,,,,tV,"[tuAll""J",,,,,,,,,
,,,,,,,,,,/l,,,,,,,,,
,,,,,,,,,.i/FiilipMaffim,,,,,,,,,,
,,,,,,,,,,"HudeUni 5ko1y hl. m. Prahy, ZUs",,,,,,,,,
