TODROP,RANK, ID,CZECH,MATH,GRADES,SUM,YEAR,SCHOOLCOURSE_ID
160,161,6166,378,270,90.0,738,2020,1481
161,162,5057,342,306,89.0,737,2020,1481
162,163,6137,306,360,70.0,736,2020,1481
163,164,6096,261,378,91.0,730,2020,1481
164,165,6092,324,315,91.0,730,2020,1481
165,166,6158,288,342,100.0,730,2020,1481
166,166,5226,288,342,100.0,730,2020,1481
167,168,6097,297,333,100.0,730,2020,1481
168,168,6220,297,333,100.0,730,2020,1481
169,170,6141,306,324,100.0,730,2020,1481
170,171,5207,333,297,100.0,730,2020,1481
171,171,6106,333,297,100.0,730,2020,1481
172,173,5103,342,288,100.0,730,2020,1481
173,174,5004,351,279,100.0,730,2020,1481
174,175,6064,360,270,100.0,730,2020,1481
175,175,5106,360,270,100.0,730,2020,1481
176,175,5003,360,270,100.0,730,2020,1481
177,178,5143,378,252,100.0,730,2020,1481
178,179,5253,333,315,80.0,728,2020,1481
179,180,5249,279,378,70.0,727,2020,1481
180,181,5205,324,306,91.0,721,2020,1481
181,182,5126,270,351,100.0,721,2020,1481
182,183,6047,279,342,100.0,721,2020,1481
183,184,5219,288,333,100.0,721,2020,1481
184,184,5166,288,333,100.0,721,2020,1481
185,184,6206,288,333,100.0,721,2020,1481
186,187,5208,306,315,100.0,721,2020,1481
187,188,5227,342,279,100.0,721,2020,1481
188,188,5017,342,279,100.0,721,2020,1481
189,188,6001,342,279,100.0,721,2020,1481
190,191,6266,351,270,100.0,721,2020,1481
191,191,6050,351,270,100.0,721,2020,1481
192,191,6110,351,270,100.0,721,2020,1481
193,194,6205,369,252,100.0,721,2020,1481
194,194,5119,369,252,100.0,721,2020,1481
195,196,5085,396,225,100.0,721,2020,1481
196,197,5137,333,297,89.0,719,2020,1481
197,198,6236,261,369,87.0,717,2020,1481
198,199,6061,279,342,91.0,712,2020,1481
199,200,6192,297,315,100.0,712,2020,1481
200,201,6088,306,306,100.0,712,2020,1481
201,202,6213,315,297,100.0,712,2020,1481
202,202,5086,315,297,100.0,712,2020,1481
203,204,6178,342,270,100.0,712,2020,1481
204,205,5136,351,261,100.0,712,2020,1481
205,206,5081,333,306,70.0,709,2020,1481
206,207,6055,270,333,100.0,703,2020,1481
207,208,6169,279,324,100.0,703,2020,1481
208,208,6131,279,324,100.0,703,2020,1481
209,210,5145,297,306,100.0,703,2020,1481
210,210,5148,297,306,100.0,703,2020,1481
211,212,5029,306,297,100.0,703,2020,1481
212,213,6112,315,288,100.0,703,2020,1481
213,214,6076,324,279,100.0,703,2020,1481
214,214,6150,324,279,100.0,703,2020,1481
215,216,5059,342,261,100.0,703,2020,1481
216,217,6235,351,252,100.0,703,2020,1481
217,218,5278,360,243,100.0,703,2020,1481
218,219,6241,378,225,100.0,703,2020,1481
219,220,6156,315,297,84.0,696,2020,1481
220,221,6109,180,414,100.0,694,2020,1481
221,222,5015,261,333,100.0,694,2020,1481
222,222,6029,261,333,100.0,694,2020,1481
223,224,6066,279,315,100.0,694,2020,1481
224,224,6054,279,315,100.0,694,2020,1481
225,224,6070,279,315,100.0,694,2020,1481
226,224,6257,279,315,100.0,694,2020,1481
227,228,6251,288,306,100.0,694,2020,1481
228,229,6185,297,297,100.0,694,2020,1481
229,229,6204,297,297,100.0,694,2020,1481
230,231,6042,306,288,100.0,694,2020,1481
231,232,5168,324,270,100.0,694,2020,1481
232,233,6010,369,225,100.0,694,2020,1481
233,234,5046,306,306,80.0,692,2020,1481
234,235,6090,270,333,82.0,685,2020,1481
235,236,6019,297,288,100.0,685,2020,1481
236,237,6003,306,279,100.0,685,2020,1481
237,237,6215,306,279,100.0,685,2020,1481
238,239,6153,315,270,100.0,685,2020,1481
239,240,5014,324,261,100.0,685,2020,1481
240,241,6132,333,252,100.0,685,2020,1481
241,242,5211,378,207,100.0,685,2020,1481
242,243,6052,306,288,89.0,683,2020,1481
243,244,6247,252,324,100.0,676,2020,1481
244,245,6147,279,297,100.0,676,2020,1481
245,246,6114,306,270,100.0,676,2020,1481
246,247,6123,288,297,89.0,674,2020,1481
247,248,6113,306,261,100.0,667,2020,1481
248,249,6145,315,252,100.0,667,2020,1481
249,249,6191,315,252,100.0,667,2020,1481
250,249,5223,315,252,100.0,667,2020,1481
251,252,6229,351,225,89.0,665,2020,1481
252,253,5269,279,288,91.0,658,2020,1481
253,254,6183,180,378,100.0,658,2020,1481
254,255,6230,306,252,100.0,658,2020,1481
255,256,5174,315,243,100.0,658,2020,1481
256,256,6133,315,243,100.0,658,2020,1481
257,258,5132,234,342,80.0,656,2020,1481
258,259,6104,288,288,80.0,656,2020,1481
259,260,6264,288,261,100.0,649,2020,1481
260,261,5224,297,252,100.0,649,2020,1481
261,261,5094,297,252,100.0,649,2020,1481
262,263,5259,324,225,100.0,649,2020,1481
263,264,5272,333,216,100.0,649,2020,1481
264,265,6176,342,207,100.0,649,2020,1481
265,266,5022,261,297,90.0,648,2020,1481
266,267,6173,333,225,90.0,648,2020,1481
267,268,5237,270,288,89.0,647,2020,1481
268,269,6002,252,306,83.0,641,2020,1481
269,270,6224,270,270,100.0,640,2020,1481
270,270,6021,270,270,100.0,640,2020,1481
271,272,6216,288,252,100.0,640,2020,1481
272,273,5122,297,243,100.0,640,2020,1481
273,274,6202,315,225,100.0,640,2020,1481
274,275,5220,324,216,100.0,640,2020,1481
275,276,5222,261,306,72.0,639,2020,1481
276,277,5257,225,324,90.0,639,2020,1481
277,278,5030,324,225,90.0,639,2020,1481
278,279,6194,261,288,89.0,638,2020,1481
279,280,6016,234,324,73.0,631,2020,1481
280,281,6139,234,315,82.0,631,2020,1481
281,282,6143,225,306,100.0,631,2020,1481
282,283,6174,270,261,100.0,631,2020,1481
283,283,6138,270,261,100.0,631,2020,1481
284,285,6201,279,252,100.0,631,2020,1481
285,286,5127,315,216,100.0,631,2020,1481
286,287,6254,333,198,100.0,631,2020,1481
287,288,5007,207,342,78.0,627,2020,1481
288,289,5275,261,270,91.0,622,2020,1481
289,290,6057,252,270,100.0,622,2020,1481
290,290,5091,252,270,100.0,622,2020,1481
291,292,5032,315,207,100.0,622,2020,1481
292,293,6136,324,198,91.0,613,2020,1481
293,294,5124,252,261,100.0,613,2020,1481
294,295,5172,261,252,100.0,613,2020,1481
295,295,6271,261,252,100.0,613,2020,1481
296,297,6067,279,234,100.0,613,2020,1481
297,298,5144,288,225,100.0,613,2020,1481
298,299,5228,297,216,100.0,613,2020,1481
299,299,6083,297,216,100.0,613,2020,1481
300,299,5130,297,216,100.0,613,2020,1481
301,302,5188,315,198,100.0,613,2020,1481
302,303,6091,270,252,90.0,612,2020,1481
303,304,6102,234,288,89.0,611,2020,1481
304,305,5285,297,234,78.0,609,2020,1481
305,306,6268,261,270,73.0,604,2020,1481
306,307,6270,216,288,100.0,604,2020,1481
307,308,5245,261,243,100.0,604,2020,1481
308,309,6255,270,234,100.0,604,2020,1481
309,309,5024,270,234,100.0,604,2020,1481
310,311,6243,288,216,100.0,604,2020,1481
311,312,5035,297,207,100.0,604,2020,1481
312,313,6085,315,189,100.0,604,2020,1481
313,314,6040,288,216,92.0,596,2020,1481
314,315,5212,234,270,91.0,595,2020,1481
315,316,5038,207,288,100.0,595,2020,1481
316,317,6035,243,252,100.0,595,2020,1481
317,317,5023,243,252,100.0,595,2020,1481
318,319,5048,279,216,100.0,595,2020,1481
319,320,6086,324,171,100.0,595,2020,1481
320,321,6065,270,234,87.0,591,2020,1481
321,322,6267,162,342,82.0,586,2020,1481
322,323,6023,180,306,100.0,586,2020,1481
323,324,6238,207,279,100.0,586,2020,1481
324,325,5044,216,270,100.0,586,2020,1481
325,325,5069,216,270,100.0,586,2020,1481
326,327,6079,243,243,100.0,586,2020,1481
327,328,6208,261,225,100.0,586,2020,1481
328,329,6020,306,180,100.0,586,2020,1481
329,330,5135,351,135,100.0,586,2020,1481
330,331,6069,216,279,90.0,585,2020,1481
331,332,5011,261,243,80.0,584,2020,1481
332,333,6163,288,216,80.0,584,2020,1481
333,334,6172,306,198,78.0,582,2020,1481
334,335,6157,171,351,56.0,578,2020,1481
335,336,6024,297,225,55.0,577,2020,1481
336,337,6130,144,333,100.0,577,2020,1481
337,338,6059,153,324,100.0,577,2020,1481
338,339,5267,207,270,100.0,577,2020,1481
339,340,6077,216,261,100.0,577,2020,1481
340,341,5202,252,225,100.0,577,2020,1481
341,342,5068,270,207,100.0,577,2020,1481
342,343,5115,189,297,90.0,576,2020,1481
343,344,5006,207,279,90.0,576,2020,1481
344,345,5181,261,225,90.0,576,2020,1481
345,346,6120,225,261,89.0,575,2020,1481
346,347,6124,153,333,87.0,573,2020,1481
347,348,5105,189,279,100.0,568,2020,1481
348,349,6250,216,252,100.0,568,2020,1481
349,350,6258,243,225,100.0,568,2020,1481
350,351,6252,252,216,100.0,568,2020,1481
351,352,6045,270,198,100.0,568,2020,1481
352,353,5075,297,180,90.0,567,2020,1481
353,354,6155,261,225,78.0,564,2020,1481
354,355,5186,234,279,50.0,563,2020,1481
355,356,5159,234,261,67.0,562,2020,1481
356,357,5247,243,261,55.0,559,2020,1481
357,358,5271,216,270,73.0,559,2020,1481
358,359,6186,360,99,100.0,559,2020,1481
359,360,5101,324,153,80.0,557,2020,1481
360,361,5242,261,234,60.0,555,2020,1481
361,362,6180,189,261,100.0,550,2020,1481
362,363,5241,252,198,100.0,550,2020,1481
363,364,5238,207,252,90.0,549,2020,1481
364,365,6058,270,189,90.0,549,2020,1481
365,366,6261,243,234,70.0,547,2020,1481
366,367,6036,288,180,78.0,546,2020,1481
367,368,5150,207,279,55.0,541,2020,1481
368,369,6162,252,198,91.0,541,2020,1481
369,370,5104,216,225,100.0,541,2020,1481
370,370,6207,216,225,100.0,541,2020,1481
371,372,6075,225,216,100.0,541,2020,1481
372,373,6187,234,207,100.0,541,2020,1481
373,374,5063,252,189,100.0,541,2020,1481
374,375,5041,288,153,100.0,541,2020,1481
375,376,5199,198,252,90.0,540,2020,1481
376,377,6197,180,252,100.0,532,2020,1481
377,378,6193,198,234,100.0,532,2020,1481
378,379,5140,252,180,100.0,532,2020,1481
379,380,6211,288,144,100.0,532,2020,1481
380,381,6073,297,135,100.0,532,2020,1481
381,382,5128,216,234,80.0,530,2020,1481
382,382,5084,216,234,80.0,530,2020,1481
383,384,5151,207,225,91.0,523,2020,1481
384,385,5273,243,189,91.0,523,2020,1481
385,386,6171,153,270,100.0,523,2020,1481
386,387,6237,180,243,100.0,523,2020,1481
387,388,5239,234,189,100.0,523,2020,1481
388,389,5064,243,180,100.0,523,2020,1481
389,390,6022,171,261,90.0,522,2020,1481
390,391,5171,135,297,87.0,519,2020,1481
391,392,5282,261,153,100.0,514,2020,1481
392,393,5078,279,135,100.0,514,2020,1481
393,394,5113,270,153,90.0,513,2020,1481
394,395,6239,153,261,91.0,505,2020,1481
395,396,6118,216,189,100.0,505,2020,1481
396,396,5080,216,189,100.0,505,2020,1481
397,398,6263,108,306,87.0,501,2020,1481
398,399,5204,153,243,100.0,496,2020,1481
399,400,6233,207,189,100.0,496,2020,1481
400,401,5005,252,144,100.0,496,2020,1481
401,401,6248,252,144,100.0,496,2020,1481
402,403,6134,198,216,,494,2020,1481
403,404,6244,225,162,100.0,487,2020,1481
404,405,5234,270,117,100.0,487,2020,1481
405,406,6043,306,81,100.0,487,2020,1481
406,407,6072,207,189,89.0,485,2020,1481
407,408,6062,216,189,73.0,478,2020,1481
408,409,5197,171,216,91.0,478,2020,1481
409,410,5083,180,198,100.0,478,2020,1481
410,411,6051,198,180,100.0,478,2020,1481
411,412,5110,225,153,100.0,478,2020,1481
412,413,5217,234,144,100.0,478,2020,1481
413,414,6056,126,261,90.0,477,2020,1481
414,415,5042,171,216,90.0,477,2020,1481
415,416,5002,216,171,90.0,477,2020,1481
416,417,6170,135,279,60.0,474,2020,1481
417,418,5214,180,243,50.0,473,2020,1481
418,419,5133,180,207,82.0,469,2020,1481
419,420,6053,198,189,80.0,467,2020,1481
420,421,6089,171,225,70.0,466,2020,1481
421,422,5261,189,207,70.0,466,2020,1481
422,423,5123,252,162,50.0,464,2020,1481
423,424,6253,144,216,100.0,460,2020,1481
424,425,5164,180,180,100.0,460,2020,1481
425,426,6017,234,144,80.0,458,2020,1481
426,427,5160,189,207,60.0,456,2020,1481
427,428,5026,252,126,73.0,451,2020,1481
428,429,5218,180,171,100.0,451,2020,1481
429,430,6049,207,144,100.0,451,2020,1481
430,431,5274,252,198,0.0,450,2020,1481
431,432,6093,234,135,80.0,449,2020,1481
432,433,5161,180,180,87.0,447,2020,1481
433,434,5196,162,207,75.0,444,2020,1481
434,435,6078,180,162,100.0,442,2020,1481
435,436,5049,207,135,100.0,442,2020,1481
436,437,6259,225,117,100.0,442,2020,1481
437,438,6256,288,54,100.0,442,2020,1481
438,439,5021,144,207,90.0,441,2020,1481
439,440,5131,216,135,90.0,441,2020,1481
440,441,5221,108,252,80.0,440,2020,1481
441,442,5028,144,216,80.0,440,2020,1481
442,443,6142,153,207,80.0,440,2020,1481
443,444,5079,180,180,80.0,440,2020,1481
444,445,5233,207,189,43.0,439,2020,1481
445,446,6060,189,189,60.0,438,2020,1481
446,447,6116,189,180,64.0,433,2020,1481
447,448,5065,198,135,100.0,433,2020,1481
448,449,5157,234,99,100.0,433,2020,1481
449,450,5121,207,135,90.0,432,2020,1481
450,451,5039,207,153,70.0,430,2020,1481
451,452,6225,243,126,60.0,429,2020,1481
452,453,5155,225,153,50.0,428,2020,1481
453,454,5255,198,162,67.0,427,2020,1481
454,455,6160,171,153,100.0,424,2020,1481
455,456,6004,225,99,100.0,424,2020,1481
456,457,5109,180,153,90.0,423,2020,1481
457,458,6269,216,117,90.0,423,2020,1481
458,459,5008,144,189,89.0,422,2020,1481
459,460,6037,216,135,70.0,421,2020,1481
460,461,5163,225,126,70.0,421,2020,1481
461,462,6048,144,171,100.0,415,2020,1481
462,463,5060,225,99,90.0,414,2020,1481
463,464,5031,180,153,80.0,413,2020,1481
464,465,5187,207,117,89.0,413,2020,1481
465,466,6260,153,189,67.0,409,2020,1481
466,467,5034,171,180,56.0,407,2020,1481
467,468,5169,189,135,82.0,406,2020,1481
468,469,5033,153,171,80.0,404,2020,1481
469,470,5251,180,144,80.0,404,2020,1481
470,471,5098,162,153,89.0,404,2020,1481
471,472,6154,135,162,100.0,397,2020,1481
472,473,5012,180,117,100.0,397,2020,1481
473,474,6006,189,144,60.0,393,2020,1481
474,475,5165,135,153,100.0,388,2020,1481
475,476,6127,144,153,89.0,386,2020,1481
476,477,6149,162,162,60.0,384,2020,1481
477,478,6063,180,126,78.0,384,2020,1481
478,479,5120,207,81,91.0,379,2020,1481
479,480,5073,162,117,100.0,379,2020,1481
480,480,5200,162,117,100.0,379,2020,1481
481,482,6161,189,90,100.0,379,2020,1481
482,483,6214,207,99,67.0,373,2020,1481
483,484,6198,216,99,57.0,372,2020,1481
484,485,5235,198,81,90.0,369,2020,1481
485,486,6107,144,135,89.0,368,2020,1481
486,487,6031,81,216,70.0,367,2020,1481
487,488,6144,135,144,78.0,357,2020,1481
488,489,6013,153,144,56.0,353,2020,1481
489,490,6039,189,162,0.0,351,2020,1481
490,491,5088,198,54,90.0,342,2020,1481
491,492,6071,135,126,80.0,341,2020,1481
492,493,5215,153,135,50.0,338,2020,1481
493,494,6117,99,162,70.0,331,2020,1481
494,495,5284,72,198,60.0,330,2020,1481
495,496,6226,126,99,100.0,325,2020,1481
496,497,5141,189,54,80.0,323,2020,1481
497,498,5095,153,81,89.0,323,2020,1481
498,499,5054,117,135,70.0,322,2020,1481
499,499,5154,117,135,70.0,322,2020,1481
500,501,6014,36,234,50.0,320,2020,1481
501,502,5156,126,90,100.0,316,2020,1481
502,503,5102,135,99,80.0,314,2020,1481
503,504,6262,99,126,89.0,314,2020,1481
504,505,5264,117,90,100.0,307,2020,1481
505,506,6080,171,90,44.0,305,2020,1481
506,507,6101,126,90,89.0,305,2020,1481
507,508,6223,72,162,70.0,304,2020,1481
508,509,5087,189,36,78.0,303,2020,1481
509,510,5043,153,108,36.0,297,2020,1481
510,511,5210,126,72,78.0,276,2020,1481
511,512,5074,81,99,90.0,270,2020,1481
512,513,6038,108,81,80.0,269,2020,1481
513,514,6159,144,54,70.0,268,2020,1481
514,515,6081,81,99,82.0,262,2020,1481
515,516,5070,117,81,60.0,258,2020,1481
516,517,6011,135,45,78.0,258,2020,1481
517,518,6165,162,18,78.0,258,2020,1481
518,519,6034,126,36,89.0,251,2020,1481
519,520,5139,81,54,100.0,235,2020,1481
520,521,5243,108,27,100.0,235,2020,1481
521,522,5112,153,0,70.0,223,2020,1481
522,523,6026,108,63,45.0,216,2020,1481
523,524,5071,90,54,67.0,211,2020,1481
524,525,5058,63,81,62.0,206,2020,1481
525,526,5185,72,72,60.0,204,2020,1481
526,527,6082,36,81,85.0,202,2020,1481
527,528,6033,54,72,67.0,193,2020,1481
528,529,5020,45,81,62.0,188,2020,1481
529,530,5016,36,81,50.0,167,2020,1481
530,531,5225,81,36,50.0,167,2020,1481
531,532,5097,18,45,89.0,152,2020,1481
532,533,5213,54,9,60.0,123,2020,1481
