Výsledková listina přijímacích zkoušek - osmileté vzdělávání,,,,,,,,
42.,76653895,10.00,36,41,41,118.00,128.00,přijat
43.,01653988,10.00,38,41,38,117.00,127.00,přijat
44.,64645533,10.00,37,34,46,117.00,127.00,přijat
45.,28646859,8.80,39,45,34,118.00,126.80,přijat
46.,81658138,8.67,36,37,45,118.00,126.67,přijat
47.,00652070,10.00,46,34,36,116.00,126.00,přijat
48.,03649542,10.00,37,35,44,116.00,126.00,přijat
49.,74655252,10.00,36,38,42,116.00,126.00,přijat
50.,72656094,10.00,40,34,41,115.00,125.00,přijat
51.,18662069,10.00,38,32,45,115.00,125.00,přijat
52.,08647436,10.00,35,37,43,115.00,125.00,přijat
53.,63653333,10.00,35,38,42,115.00,125.00,přijat
54.,04656375,9.33,39,31,45,115.00,124.33,přijat
55.,15658076,10.00,38,38,38,114.00,124.00,přijat
56.,47652350,10.00,36,37,41,114.00,124.00,přijat
57.,69655314,10.00,35,39,40,114.00,124.00,přijat
58.,70659402,10.00,33,34,47,114.00,124.00,přijat
59.,76647514,10.00,31,40,43,114.00,124.00,přijat
60.,30653411,10.00,39,35,39,113.00,123.00,přijat
"Nepřijatí žáci
61. 73663832",,10.00,40,36,36,112.00,122.00,nepřijat
62.,87649402,10.00,37,34,41,112.00,122.00,nepřijat
63.,58662007,10.00,29,34,48,111.00,121.00,nepřijat
64.,45646578,8.67,37,36,39,112.00,120.67,nepřijat
65.,12651227,10.00,36,37,37,110.00,120.00,nepřijat
66.,60660743,10.00,34,35,40,109.00,119.00,nepřijat
67.,26650666,10.00,33,33,42,108.00,118.00,nepřijat
68.,67652912,10.00,32,32,44,108.00,118.00,nepřijat
69.,51664830,10.00,32,36,40,108.00,118.00,nepřijat
70.,56651446,10.00,26,39,43,108.00,118.00,nepřijat
71.,80658559,10.00,46,33,28,107.00,117.00,nepřijat
72.,86654550,10.00,31,42,34,107.00,117.00,nepřijat
73.,20659261,10.00,29,32,46,107.00,117.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,,Celkem,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
74.,85662771,10.00,29,38,40,107.00,117.00,nepřijat
75.,60650744,8.53,36,31,41,108.00,116.53,nepřijat
76.,25645876,9.33,35,32,40,107.00,116.33,nepřijat
77.,59660041,10.00,24,36,46,106.00,116.00,nepřijat
78.,73661788,9.27,29,37,40,106.00,115.27,nepřijat
79.,94662210,10.00,39,31,35,105.00,115.00,nepřijat
80.,98646095,10.00,28,40,37,105.00,115.00,nepřijat
81.,90650603,9.33,36,33,36,105.00,114.33,nepřijat
82.,57652148,10.00,41,34,29,104.00,114.00,nepřijat
83.,25659823,10.00,34,28,42,104.00,114.00,nepřijat
84.,40662709,10.00,34,34,36,104.00,114.00,nepřijat
85.,42661445,10.00,32,32,40,104.00,114.00,nepřijat
86.,26655174,10.00,30,35,39,104.00,114.00,nepřijat
87.,79660806,10.00,29,30,45,104.00,114.00,nepřijat
88.,44658419,10.00,27,32,45,104.00,114.00,nepřijat
89.,35664690,9.33,36,32,36,104.00,113.33,nepřijat
90.,08659542,10.00,37,31,35,103.00,113.00,nepřijat
91.,09649121,10.00,34,35,34,103.00,113.00,nepřijat
92.,55651586,10.00,34,35,34,103.00,113.00,nepřijat
93.,26660182,10.00,29,32,42,103.00,113.00,nepřijat
94.,41646937,10.00,33,31,38,102.00,112.00,nepřijat
95.,76664269,10.00,28,32,42,102.00,112.00,nepřijat
96.,31656516,10.00,20,35,47,102.00,112.00,nepřijat
97.,54652007,9.33,36,33,33,102.00,111.33,nepřijat
98.,70657998,8.00,41,30,31,102.00,110.00,nepřijat
99.,64646157,10.00,30,35,35,100.00,110.00,nepřijat
100.,72653271,10.00,29,37,34,100.00,110.00,nepřijat
101.,54645315,10.00,28,31,41,100.00,110.00,nepřijat
102.,12657576,10.00,26,33,41,100.00,110.00,nepřijat
103.,33661508,10.00,26,37,37,100.00,110.00,nepřijat
104.,46656796,8.53,41,29,31,101.00,109.53,nepřijat
105.,24662849,7.33,33,31,38,102.00,109.33,nepřijat
106.,34645736,10.00,30,40,29,99.00,109.00,nepřijat
107.,39654129,10.00,27,29,43,99.00,109.00,nepřijat
108.,84645596,10.00,26,35,38,99.00,109.00,nepřijat
109.,30653692,10.00,24,39,36,99.00,109.00,nepřijat
110.,48657795,7.33,43,29,29,101.00,108.33,nepřijat
111.,90651929,10.00,34,28,36,98.00,108.00,nepřijat
112.,23657233,10.00,31,34,33,98.00,108.00,nepřijat
113.,01651024,10.00,29,31,38,98.00,108.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,,Celkem,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
114.,29650182,10.00,36,30,31,97.00,107.00,nepřijat
115.,78647156,10.00,35,34,28,97.00,107.00,nepřijat
116.,56656438,10.00,33,32,32,97.00,107.00,nepřijat
117.,36649901,10.00,30,29,38,97.00,107.00,nepřijat
118.,15650463,8.00,27,31,41,99.00,107.00,nepřijat
119.,84664331,10.00,24,28,45,97.00,107.00,nepřijat
120.,58656859,9.33,38,40,19,97.00,106.33,nepřijat
121.,74662428,10.00,37,26,33,96.00,106.00,nepřijat
122.,71650806,10.00,29,29,38,96.00,106.00,nepřijat
123.,27660104,9.33,29,36,31,96.00,105.33,nepřijat
124.,02658356,9.33,18,37,41,96.00,105.33,nepřijat
125.,51662350,10.00,32,26,37,95.00,105.00,nepřijat
126.,65648778,10.00,30,28,37,95.00,105.00,nepřijat
127.,05663473,10.00,18,28,49,95.00,105.00,nepřijat
128.,50664472,8.67,29,31,36,96.00,104.67,nepřijat
129.,84651867,8.67,25,31,40,96.00,104.67,nepřijat
130.,33661164,10.00,38,26,30,94.00,104.00,nepřijat
131.,46651648,10.00,33,26,35,94.00,104.00,nepřijat
132.,88646298,10.00,30,24,40,94.00,104.00,nepřijat
133.,00653552,10.00,30,25,39,94.00,104.00,nepřijat
134.,14664128,10.00,29,31,34,94.00,104.00,nepřijat
135.,64646516,8.67,37,25,33,95.00,103.67,nepřijat
136.,14648216,10.00,22,35,36,93.00,103.00,nepřijat
137.,04652428,10.00,29,32,31,92.00,102.00,nepřijat
138.,93664409,10.00,27,27,38,92.00,102.00,nepřijat
139.,17654410,9.33,35,25,32,92.00,101.33,nepřijat
140.,51658700,9.33,28,29,35,92.00,101.33,nepřijat
141.,24649340,9.33,21,29,42,92.00,101.33,nepřijat
142.,94664191,10.00,37,32,22,91.00,101.00,nepřijat
143.,22645174,10.00,30,31,29,90.00,100.00,nepřijat
144.,43650322,10.00,29,30,31,90.00,100.00,nepřijat
145.,39646235,10.00,26,24,40,90.00,100.00,nepřijat
146.,02663988,10.00,24,29,37,90.00,100.00,nepřijat
147.,66660462,10.00,18,34,38,90.00,100.00,nepřijat
148.,35661367,8.67,29,27,35,91.00,99.67,nepřijat
149.,07658637,8.53,19,34,38,91.00,99.53,nepřijat
150.,52658980,9.33,35,26,29,90.00,99.33,nepřijat
151.,95645393,10.00,32,30,27,89.00,99.00,nepřijat
152.,08660884,9.33,37,24,28,89.00,98.33,nepřijat
153.,15646719,9.33,17,35,37,89.00,98.33,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
154.,49664893,8.00,34,20,36,90.00,98.00,nepřijat
155.,83650244,8.53,34,30,25,89.00,97.53,nepřijat
156.,57650946,10.00,28,28,31,87.00,97.00,nepřijat
157.,69657935,8.00,28,30,30,88.00,96.00,nepřijat
158.,41663551,10.00,27,31,28,86.00,96.00,nepřijat
159.,11664550,9.40,23,29,34,86.00,95.40,nepřijat
160.,92663192,10.00,19,33,33,85.00,95.00,nepřijat
161.,21662568,10.00,17,30,38,85.00,95.00,nepřijat
162.,10656999,8.67,33,29,24,86.00,94.67,nepřijat
163.,69653130,9.33,29,32,24,85.00,94.33,nepřijat
164.,18647717,9.33,24,23,38,85.00,94.33,nepřijat
165.,42646017,9.13,33,31,21,85.00,94.13,nepřijat
166.,45647998,10.00,31,26,27,84.00,94.00,nepřijat
167.,13663411,10.00,31,24,29,84.00,94.00,nepřijat
168.,35656235,10.00,28,26,30,84.00,94.00,nepřijat
169.,03648279,10.00,24,25,35,84.00,94.00,nepřijat
170.,81656578,10.00,15,32,37,84.00,94.00,nepřijat
171.,59660244,8.67,37,24,24,85.00,93.67,nepřijat
172.,29661024,8.67,22,34,29,85.00,93.67,nepřijat
173.,19665033,9.40,24,26,34,84.00,93.40,nepřijat
174.,38656656,9.40,23,31,30,84.00,93.40,nepřijat
175.,34661305,7.33,31,17,38,86.00,93.33,nepřijat
176.,38651305,9.27,29,29,26,84.00,93.27,nepřijat
177.,91650385,10.00,28,26,29,83.00,93.00,nepřijat
178.,09659480,10.00,23,26,34,83.00,93.00,nepřijat
179.,89660384,8.00,21,26,38,85.00,93.00,nepřijat
180.,31655673,10.00,20,24,39,83.00,93.00,nepřijat
181.,24648981,6.20,28,20,38,86.00,92.20,nepřijat
182.,50653832,10.00,30,30,22,82.00,92.00,nepřijat
183.,73659620,10.00,18,30,34,82.00,92.00,nepřijat
184.,23657296,7.80,28,28,28,84.00,91.80,nepřijat
185.,75660525,9.33,25,27,30,82.00,91.33,nepřijat
186.,53655455,10.00,22,32,27,81.00,91.00,nepřijat
187.,75656016,10.00,19,27,35,81.00,91.00,nepřijat
188.,61647374,9.33,33,29,19,81.00,90.33,nepřijat
189.,43657077,10.00,14,24,42,80.00,90.00,nepřijat
190.,72658840,9.33,17,17,46,80.00,89.33,nepřijat
191.,71663692,10.00,24,18,37,79.00,89.00,nepřijat
192.,91648840,10.00,22,33,24,79.00,89.00,nepřijat
193.,77647577,10.00,21,29,29,79.00,89.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
194.,07658216,10.00,18,28,33,79.00,89.00,nepřijat
195.,75652990,7.07,26,24,31,81.00,88.07,nepřijat
196.,89655595,8.00,31,28,21,80.00,88.00,nepřijat
197.,13649262,10.00,22,27,29,78.00,88.00,nepřijat
198.,62647234,10.00,16,31,31,78.00,88.00,nepřijat
199.,44654971,10.00,15,30,33,78.00,88.00,nepřijat
200.,83659121,8.00,20,26,33,79.00,87.00,nepřijat
201.,67653614,10.00,18,26,33,77.00,87.00,nepřijat
202.,06663270,10.00,14,32,31,77.00,87.00,nepřijat
203.,31658918,7.33,23,20,36,79.00,86.33,nepřijat
204.,66648918,8.00,31,22,25,78.00,86.00,nepřijat
205.,11659339,10.00,21,30,25,76.00,86.00,nepřijat
206.,98648497,10.00,20,28,28,76.00,86.00,nepřijat
207.,80648076,8.67,19,27,31,77.00,85.67,nepřijat
208.,93652288,9.27,20,16,40,76.00,85.27,nepřijat
209.,16647093,10.00,31,27,17,75.00,85.00,nepřijat
210.,52662631,10.00,29,21,25,75.00,85.00,nepřijat
211.,86663052,10.00,23,27,25,75.00,85.00,nepřijat
212.,87659901,10.00,20,28,27,75.00,85.00,nepřijat
213.,16647000,10.00,17,19,39,75.00,85.00,nepřijat
214.,09649964,7.80,33,32,12,77.00,84.80,nepřijat
215.,36655814,10.00,20,21,33,74.00,84.00,nepřijat
216.,50662288,8.67,41,16,18,75.00,83.67,nepřijat
217.,19657374,8.33,28,17,29,74.00,82.33,nepřijat
218.,63655876,5.33,25,19,33,77.00,82.33,nepřijat
219.,19651789,9.33,19,30,24,73.00,82.33,nepřijat
220.,61645954,10.00,24,18,30,72.00,82.00,nepřijat
221.,82653474,10.00,24,19,29,72.00,82.00,nepřijat
222.,33650104,10.00,12,31,29,72.00,82.00,nepřijat
223.,83654893,8.67,25,23,25,73.00,81.67,nepřijat
224.,96659963,7.33,24,11,39,74.00,81.33,nepřijat
225.,36650525,8.00,26,24,23,73.00,81.00,nepřijat
226.,56654051,6.67,29,27,18,74.00,80.67,nepřijat
227.,32664752,8.53,27,31,14,72.00,80.53,nepřijat
228.,12649199,9.33,21,27,23,71.00,80.33,nepřijat
229.,70650884,10.00,16,27,27,70.00,80.00,nepřijat
230.,47663333,8.67,27,16,28,71.00,79.67,nepřijat
231.,10661648,9.33,20,28,22,70.00,79.33,nepřijat
232.,71653193,9.33,19,10,41,70.00,79.33,nepřijat
233.,03656937,10.00,28,18,23,69.00,79.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
234.,28650042,10.00,17,24,28,69.00,79.00,nepřijat
235.,95657857,9.33,17,22,30,69.00,78.33,nepřijat
236.,66645034,9.27,21,27,21,69.00,78.27,nepřijat
237.,62657436,8.67,19,27,23,69.00,77.67,nepřijat
238.,68659760,10.00,22,27,18,67.00,77.00,nepřijat
239.,80648700,8.67,15,24,29,68.00,76.67,nepřijat
240.,61652709,9.33,27,25,15,67.00,76.33,nepřijat
241.,60653052,9.33,25,19,23,67.00,76.33,nepřijat
242.,77655954,8.67,29,17,21,67.00,75.67,nepřijat
243.,53645455,8.67,26,19,22,67.00,75.67,nepřijat
244.,78652631,6.67,23,17,29,69.00,75.67,nepřijat
245.,34654831,4.67,18,20,33,71.00,75.67,nepřijat
246.,57647936,9.40,15,29,22,66.00,75.40,nepřijat
247.,97649823,7.33,27,20,20,67.00,74.33,nepřijat
248.,48648638,10.00,22,24,18,64.00,74.00,nepřijat
249.,44657140,7.33,27,18,21,66.00,73.33,nepřijat
250.,77647655,8.00,22,25,18,65.00,73.00,nepřijat
251.,68646656,10.00,19,26,18,63.00,73.00,nepřijat
252.,32648357,9.27,19,16,28,63.00,72.27,nepřijat
253.,17654690,10.00,16,26,20,62.00,72.00,nepřijat
254.,53664971,9.33,15,19,28,62.00,71.33,nepřijat
255.,85653754,9.27,26,20,15,61.00,70.27,nepřijat
256.,30661586,8.67,18,20,23,61.00,69.67,nepřijat
257.,63648560,9.33,19,21,20,60.00,69.33,nepřijat
258.,37659682,10.00,20,16,23,59.00,69.00,nepřijat
259.,68651368,10.00,17,16,26,59.00,69.00,nepřijat
260.,97660946,6.67,10,22,30,62.00,68.67,nepřijat
261.,05645252,9.33,18,16,25,59.00,68.33,nepřijat
262.,20664050,8.20,20,16,23,59.00,67.20,nepřijat
263.,13649480,10.00,14,17,26,57.00,67.00,nepřijat
264.,41654191,6.00,12,14,33,59.00,65.00,nepřijat
265.,20654612,9.40,17,19,19,55.00,64.40,nepřijat
266.,79663614,10.00,16,17,21,54.00,64.00,nepřijat
267.,55652491,8.67,25,16,14,55.00,63.67,nepřijat
268.,02646797,6.00,18,19,20,57.00,63.00,nepřijat
269.,22659199,10.00,17,20,16,53.00,63.00,nepřijat
270.,45658778,10.00,10,18,25,53.00,63.00,nepřijat
271.,39656297,7.33,23,11,21,55.00,62.33,nepřijat
272.,96652569,9.33,16,22,15,53.00,62.33,nepřijat
273.,05645674,8.00,17,14,23,54.00,62.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
274.,52649761,7.33,20,15,17,52.00,59.33,nepřijat
275.,37655034,7.80,17,22,12,51.00,58.80,nepřijat
276.,82660322,5.80,17,22,13,52.00,57.80,nepřijat
277.,21655112,8.67,16,16,14,46.00,54.67,nepřijat
278.,48651508,8.67,13,14,18,45.00,53.67,nepřijat
279.,14655392,7.07,13,12,20,45.00,52.07,nepřijat
280.,23661726,8.13,12,14,10,36.00,44.13,nepřijat
281.,86645112,5.53,13,11,13,37.00,42.53,nepřijat
282.,04657654,6.00,13,10,11,34.00,40.00,nepřijat
"Neprospěli při zkoušce
283. 88649683",,9.33,8,19,14,41.00,50.33,nepřijat
284.,65651087,10.00,8,29,35,72.00,82.00,nepřijat
285.,99652850,7.33,21,7,7,35.00,42.33,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 22. 5. 2017,,
