Výsledková listina přijímacích zkoušek - osmileté vzdělávání,,,,,,,,
42.,38167929,9.33,42,32,47,121.00,130.33,přijat
43.,94182469,10.00,35,40,45,120.00,130.00,přijat
44.,91168210,10.00,31,41,48,120.00,130.00,přijat
45.,92172282,10.00,30,42,48,120.00,130.00,přijat
46.,85172360,10.00,30,48,42,120.00,130.00,přijat
47.,30186400,10.00,30,41,49,120.00,130.00,přijat
48.,27183935,10.00,28,43,49,120.00,130.00,přijat
49.,06169271,10.00,27,46,47,120.00,130.00,přijat
50.,25178397,10.00,36,39,44,119.00,129.00,přijat
51.,00186540,10.00,36,38,45,119.00,129.00,přijat
52.,27168709,10.00,36,42,40,118.00,128.00,přijat
53.,70170675,10.00,33,39,46,118.00,128.00,přijat
54.,42175729,10.00,33,41,44,118.00,128.00,přijat
55.,15180425,10.00,33,36,49,118.00,128.00,přijat
56.,95179941,10.00,40,42,35,117.00,127.00,přijat
57.,10182609,10.00,39,32,45,116.00,126.00,přijat
58.,08170176,10.00,41,35,39,115.00,125.00,přijat
59.,63181345,10.00,34,36,45,115.00,125.00,přijat
60.,47166884,10.00,31,38,46,115.00,125.00,přijat
61.,39179520,8.67,34,35,47,116.00,124.67,přijat
62.,32166385,10.00,33,39,42,114.00,124.00,přijat
63.,75184294,10.00,32,35,47,114.00,124.00,přijat
"Nepřijatí žáci
64. 42171299",,10.00,41,33,39,113.00,123.00,nepřijat
65.,01175511,10.00,37,37,39,113.00,123.00,nepřijat
66.,24167446,10.00,34,35,44,113.00,123.00,nepřijat
67.,66164560,10.00,31,34,48,113.00,123.00,nepřijat
68.,74176213,10.00,25,43,45,113.00,123.00,nepřijat
69.,89185979,10.00,34,36,42,112.00,122.00,nepřijat
70.,24169333,10.00,33,38,41,112.00,122.00,nepřijat
71.,29175090,10.00,32,32,48,112.00,122.00,nepřijat
72.,24170737,10.00,30,39,43,112.00,122.00,nepřijat
73.,31164497,10.00,27,37,48,112.00,122.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,,Celkem,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
74.,00175589,10.00,34,35,42,111.00,121.00,nepřijat
75.,51165480,10.00,33,35,43,111.00,121.00,nepřijat
76.,59179380,10.00,24,41,46,111.00,121.00,nepřijat
77.,04173483,6.67,31,37,46,114.00,120.67,nepřijat
78.,96166947,10.00,38,30,42,110.00,120.00,nepřijat
79.,79175449,10.00,35,37,38,110.00,120.00,nepřijat
80.,64171580,10.00,31,38,41,110.00,120.00,nepřijat
81.,77184356,10.00,28,38,44,110.00,120.00,nepřijat
82.,87186462,10.00,35,32,42,109.00,119.00,nepřijat
83.,53166042,10.00,26,39,44,109.00,119.00,nepřijat
84.,88186961,10.00,24,37,48,109.00,119.00,nepřijat
85.,17182952,10.00,39,37,32,108.00,118.00,nepřijat
86.,74167789,10.00,36,33,39,108.00,118.00,nepřijat
87.,99179099,10.00,34,39,35,108.00,118.00,nepřijat
88.,86170113,9.27,37,32,39,108.00,117.27,nepřijat
89.,44175168,10.00,25,40,42,107.00,117.00,nepřijat
90.,48171798,10.00,31,34,41,106.00,116.00,nepřijat
91.,94180706,10.00,29,37,40,106.00,116.00,nepřijat
92.,71183171,10.00,29,41,36,106.00,116.00,nepřijat
93.,61173686,10.00,28,41,37,106.00,116.00,nepřijat
94.,14165121,10.00,16,42,48,106.00,116.00,nepřijat
95.,50167727,8.00,38,33,36,107.00,115.00,nepřijat
96.,49177196,10.00,38,37,30,105.00,115.00,nepřijat
97.,54167165,10.00,28,35,42,105.00,115.00,nepřijat
98.,05177336,9.33,27,39,39,105.00,114.33,nepřijat
99.,66171517,10.00,37,30,37,104.00,114.00,nepřijat
100.,51173623,10.00,26,37,41,104.00,114.00,nepřijat
101.,15178678,9.27,28,39,37,104.00,113.27,nepřijat
102.,03171159,10.00,29,36,38,103.00,113.00,nepřijat
103.,16172422,10.00,29,37,37,103.00,113.00,nepřijat
104.,40173202,8.67,25,35,44,104.00,112.67,nepřijat
105.,41172500,10.00,33,28,41,102.00,112.00,nepřijat
106.,47165761,10.00,30,38,34,102.00,112.00,nepřijat
107.,40177133,10.00,30,39,33,102.00,112.00,nepřijat
108.,55183514,10.00,27,36,39,102.00,112.00,nepřijat
109.,67166603,8.80,26,34,43,103.00,111.80,nepřijat
110.,36186743,10.00,28,27,46,101.00,111.00,nepřijat
111.,09165199,10.00,27,38,36,101.00,111.00,nepřijat
112.,75181829,10.00,20,35,46,101.00,111.00,nepřijat
113.,39166806,9.33,21,35,45,101.00,110.33,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,,Celkem,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
114.,59184153,10.00,24,32,44,100.00,110.00,nepřijat
115.,01184434,9.33,25,37,38,100.00,109.33,nepřijat
116.,21175651,10.00,25,33,41,99.00,109.00,nepřijat
117.,69175371,8.67,26,34,40,100.00,108.67,nepřijat
118.,68186883,9.33,22,33,44,99.00,108.33,nepřijat
119.,26178116,10.00,31,37,30,98.00,108.00,nepřijat
120.,22165059,10.00,29,24,45,98.00,108.00,nepřijat
121.,46173343,10.00,27,34,37,98.00,108.00,nepřijat
122.,56180285,10.00,19,36,43,98.00,108.00,nepřijat
123.,16184497,10.00,19,39,40,98.00,108.00,nepřijat
124.,93166245,9.33,29,30,39,98.00,107.33,nepřijat
125.,58175308,9.33,26,31,41,98.00,107.33,nepřijat
126.,22169614,10.00,31,30,36,97.00,107.00,nepřijat
127.,76168007,10.00,28,25,44,97.00,107.00,nepřijat
128.,98175870,10.00,23,32,42,97.00,107.00,nepřijat
129.,73165683,10.00,22,30,45,97.00,107.00,nepřijat
130.,72177835,10.00,19,31,47,97.00,107.00,nepřijat
131.,19183030,10.00,19,34,44,97.00,107.00,nepřijat
132.,80167586,10.00,38,31,27,96.00,106.00,nepřijat
133.,16177274,10.00,31,17,48,96.00,106.00,nepřijat
134.,12183311,10.00,26,35,35,96.00,106.00,nepřijat
135.,77171939,10.00,25,34,37,96.00,106.00,nepřijat
136.,18184855,10.00,24,30,42,96.00,106.00,nepřijat
137.,05173405,10.00,22,34,40,96.00,106.00,nepřijat
138.,57165964,10.00,21,34,41,96.00,106.00,nepřijat
139.,86180004,10.00,20,34,42,96.00,106.00,nepřijat
140.,70184637,10.00,28,28,39,95.00,105.00,nepřijat
141.,21183873,10.00,27,23,45,95.00,105.00,nepřijat
142.,69182250,9.33,25,24,46,95.00,104.33,nepřijat
143.,22164638,10.00,31,20,43,94.00,104.00,nepřijat
144.,85172921,10.00,25,29,40,94.00,104.00,nepřijat
145.,38178038,8.67,26,27,42,95.00,103.67,nepřijat
146.,01179723,10.00,33,27,33,93.00,103.00,nepřijat
147.,04182188,10.00,30,27,36,93.00,103.00,nepřijat
148.,12185417,10.00,28,35,30,93.00,103.00,nepřijat
149.,49167867,10.00,22,29,42,93.00,103.00,nepřijat
150.,77177477,10.00,16,30,47,93.00,103.00,nepřijat
151.,85174669,8.67,24,32,38,94.00,102.67,nepřijat
152.,51184075,10.00,19,35,38,92.00,102.00,nepřijat
153.,02174185,9.33,23,26,43,92.00,101.33,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,,Celkem,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
154.,23175792,10.00,25,28,38,91.00,101.00,nepřijat
155.,62179661,10.00,15,29,47,91.00,101.00,nepřijat
156.,18173826,10.00,26,23,41,90.00,100.00,nepřijat
157.,78172001,10.00,23,30,37,90.00,100.00,nepřijat
158.,70173764,8.67,30,23,38,91.00,99.67,nepřijat
159.,10181626,9.33,27,32,31,90.00,99.33,nepřijat
160.,60182391,10.00,25,23,41,89.00,99.00,nepřijat
161.,03177976,10.00,19,37,33,89.00,99.00,nepřijat
162.,37172703,10.00,11,35,43,89.00,99.00,nepřijat
163.,89180222,9.40,19,23,47,89.00,98.40,nepřijat
164.,06177055,10.00,21,28,39,88.00,98.00,nepřijat
165.,73179021,10.00,15,28,45,88.00,98.00,nepřijat
166.,11187102,8.53,19,35,35,89.00,97.53,nepřijat
167.,38176431,9.33,28,23,37,88.00,97.33,nepřijat
168.,83185058,10.00,24,34,29,87.00,97.00,nepřijat
169.,98185698,10.00,12,27,48,87.00,97.00,nepřijat
170.,52167508,10.00,31,26,29,86.00,96.00,nepřijat
171.,11169692,10.00,24,29,33,86.00,96.00,nepřijat
172.,29176915,8.67,20,28,39,87.00,95.67,nepřijat
173.,08170254,8.67,19,25,43,87.00,95.67,nepřijat
174.,42184216,10.00,28,33,24,85.00,95.00,nepřijat
175.,71178179,10.00,27,25,33,85.00,95.00,nepřijat
176.,91184996,10.00,26,28,31,85.00,95.00,nepřijat
177.,83176010,10.00,13,31,41,85.00,95.00,nepřijat
178.,81169193,8.80,30,26,30,86.00,94.80,nepřijat
179.,84176853,10.00,16,25,43,84.00,94.00,nepřijat
180.,28171439,8.53,33,24,28,85.00,93.53,nepřijat
181.,34171377,10.00,21,24,38,83.00,93.00,nepřijat
182.,83176073,10.00,19,36,28,83.00,93.00,nepřijat
183.,48169474,10.00,13,31,39,83.00,93.00,nepřijat
184.,04173545,8.67,24,20,40,84.00,92.67,nepřijat
185.,29176291,8.53,14,27,43,84.00,92.53,nepřijat
186.,60167227,8.20,16,29,39,84.00,92.20,nepřijat
187.,17165543,10.00,15,34,33,82.00,92.00,nepřijat
188.,79180144,10.00,15,28,39,82.00,92.00,nepřijat
189.,57176775,10.00,14,34,34,82.00,92.00,nepřijat
190.,52173124,7.33,30,20,34,84.00,91.33,nepřijat
191.,33170597,10.00,21,25,35,81.00,91.00,nepřijat
192.,41181486,10.00,20,20,41,81.00,91.00,nepřijat
193.,25172079,10.00,12,27,42,81.00,91.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
194.,56180643,9.33,24,28,29,81.00,90.33,nepřijat
195.,17168491,9.33,19,31,31,81.00,90.33,nepřijat
196.,00180924,9.33,17,29,35,81.00,90.33,nepřijat
197.,64172781,9.33,13,27,41,81.00,90.33,nepřijat
198.,63187024,10.00,25,21,34,80.00,90.00,nepřijat
199.,68182328,10.00,24,26,30,80.00,90.00,nepřijat
200.,46176353,10.00,22,28,30,80.00,90.00,nepřijat
201.,25166525,7.80,19,19,44,82.00,89.80,nepřijat
202.,37172141,9.13,20,26,34,80.00,89.13,nepřijat
203.,91180987,10.00,22,24,32,78.00,88.00,nepřijat
204.,44186322,10.00,22,22,34,78.00,88.00,nepřijat
205.,11170316,10.00,11,30,37,78.00,88.00,nepřijat
206.,30182047,7.33,18,23,39,80.00,87.33,nepřijat
207.,05186259,10.00,28,36,13,77.00,87.00,nepřijat
208.,58174247,10.00,25,24,28,77.00,87.00,nepřijat
209.,12177617,10.00,21,25,31,77.00,87.00,nepřijat
210.,13168631,10.00,20,28,29,77.00,87.00,nepřijat
211.,33182671,8.00,15,29,35,79.00,87.00,nepřijat
212.,99173265,5.33,23,23,35,81.00,86.33,nepřijat
213.,01176572,9.33,21,25,31,77.00,86.33,nepřijat
214.,36169755,9.33,19,31,27,77.00,86.33,nepřijat
215.,15177695,9.40,18,15,43,76.00,85.40,nepřijat
216.,78174466,8.20,21,22,34,77.00,85.20,nepřijat
217.,78175932,10.00,20,28,27,75.00,85.00,nepřijat
218.,89171720,10.00,18,16,41,75.00,85.00,nepřijat
219.,58173967,10.00,18,22,35,75.00,85.00,nepřijat
220.,43181408,8.53,18,27,31,76.00,84.53,nepřijat
221.,04182531,7.33,18,24,35,77.00,84.33,nepřijat
222.,82174949,10.00,18,29,27,74.00,84.00,nepřijat
223.,49184777,10.00,18,24,32,74.00,84.00,nepřijat
224.,92166666,10.00,16,26,32,74.00,84.00,nepřijat
225.,14179161,10.00,10,29,35,74.00,84.00,nepřijat
226.,33168429,7.60,36,23,17,76.00,83.60,nepřijat
227.,19184715,10.00,13,19,41,73.00,83.00,nepřijat
228.,62172843,7.33,21,22,32,75.00,82.33,nepřijat
229.,73184575,10.00,18,21,33,72.00,82.00,nepřijat
230.,62170815,10.00,16,27,29,72.00,82.00,nepřijat
231.,50178257,8.67,33,22,18,73.00,81.67,nepřijat
232.,18182890,10.00,27,23,21,71.00,81.00,nepřijat
233.,50168148,8.00,16,27,30,73.00,81.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
234.,75179239,8.00,15,19,38,72.00,80.00,nepřijat
235.,52181907,9.33,13,30,27,70.00,79.33,nepřijat
236.,96183451,8.00,25,17,29,71.00,79.00,nepřijat
237.,79164919,8.00,13,26,31,70.00,78.00,nepřijat
238.,26185277,10.00,10,27,31,68.00,78.00,nepřijat
239.,30178740,8.67,14,19,36,69.00,77.67,nepřijat
240.,93165823,8.00,18,17,34,69.00,77.00,nepřijat
241.,57178459,10.00,17,28,22,67.00,77.00,nepřijat
242.,37186181,7.60,19,28,22,69.00,76.60,nepřijat
243.,82167305,9.33,16,23,28,67.00,76.33,nepřijat
244.,10167649,10.00,24,19,23,66.00,76.00,nepřijat
245.,41169411,8.00,10,25,32,67.00,75.00,nepřijat
246.,72183233,8.53,20,11,35,66.00,74.53,nepřijat
247.,03171658,8.00,16,26,24,66.00,74.00,nepřijat
248.,02171237,8.67,15,17,33,65.00,73.67,nepřijat
249.,97179801,10.00,22,19,22,63.00,73.00,nepřijat
250.,23173062,10.00,20,18,25,63.00,73.00,nepřijat
251.,18185557,8.00,10,27,28,65.00,73.00,nepřijat
252.,54168850,8.67,15,17,32,64.00,72.67,nepřijat
253.,35179442,8.00,24,22,18,64.00,72.00,nepřijat
254.,76176494,10.00,19,17,26,62.00,72.00,nepřijat
255.,97169131,10.00,16,19,26,61.00,71.00,nepřijat
256.,23183093,9.33,15,16,30,61.00,70.33,nepřijat
257.,20177757,9.27,17,11,33,61.00,70.27,nepřijat
258.,23177555,8.00,15,26,20,61.00,69.00,nepřijat
259.,88185479,9.33,21,22,16,59.00,68.33,nepřijat
260.,87169552,8.00,20,24,16,60.00,68.00,nepřijat
261.,86185838,8.00,13,24,23,60.00,68.00,nepřijat
262.,48174325,10.00,10,14,34,58.00,68.00,nepřijat
263.,14178881,10.00,16,16,25,57.00,67.00,nepřijat
264.,69175230,8.67,15,18,25,58.00,66.67,nepřijat
265.,39172219,8.53,17,15,25,57.00,65.53,nepřijat
266.,07170394,8.00,16,18,23,57.00,65.00,nepřijat
267.,19181767,9.33,15,14,26,55.00,64.33,nepřijat
268.,35181065,8.67,13,18,24,55.00,63.67,nepřijat
269.,19180503,9.33,10,18,24,52.00,61.33,nepřijat
270.,87172984,6.00,11,13,30,54.00,60.00,nepřijat
271.,84168070,7.33,18,20,14,52.00,59.33,nepřijat
272.,99178537,9.33,11,20,19,50.00,59.33,nepřijat
273.,46181127,10.00,16,20,12,48.00,58.00,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
274.,21179302,6.67,11,13,27,51.00,57.67,nepřijat
275.,92183732,7.33,10,16,23,49.00,56.33,nepřijat
276.,08186821,6.27,10,18,22,50.00,56.27,nepřijat
277.,53165262,10.00,11,16,19,46.00,56.00,nepřijat
278.,31185760,9.33,12,14,20,46.00,55.33,nepřijat
279.,34183795,7.33,18,11,18,47.00,54.33,nepřijat
280.,76180082,8.00,12,17,13,42.00,50.00,nepřijat
281.,20174045,6.00,15,14,14,43.00,49.00,nepřijat
282.,47183654,6.67,11,12,19,42.00,48.67,nepřijat
283.,93186603,6.00,10,12,17,39.00,45.00,nepřijat
284.,09164841,8.00,11,10,10,31.00,39.00,nepřijat
"Neprospěli při zkoušce
285. 68164700",,10.00,0,0,0,0.00,10.00,nepřijat
286.,90165402,10.00,9,19,22,50.00,60.00,nepřijat
287.,05165621,5.33,6,15,11,32.00,37.33,nepřijat
288.,84167087,9.27,9,24,44,77.00,86.27,nepřijat
289.,43167368,8.00,7,35,15,57.00,65.00,nepřijat
290.,98169053,8.00,8,16,30,54.00,62.00,nepřijat
291.,71169973,10.00,6,9,27,42.00,52.00,nepřijat
292.,55170035,10.00,5,19,20,44.00,54.00,nepřijat
293.,80170457,10.00,9,14,16,39.00,49.00,nepřijat
294.,11170535,6.00,3,9,10,22.00,28.00,nepřijat
295.,14170956,7.33,8,19,45,72.00,79.33,nepřijat
296.,94172563,10.00,9,24,38,71.00,81.00,nepřijat
297.,95172641,10.00,5,32,38,75.00,85.00,nepřijat
298.,66173904,9.33,13,34,0,47.00,56.33,nepřijat
299.,20174107,10.00,6,9,32,47.00,57.00,nepřijat
300.,13174388,8.67,8,11,29,48.00,56.67,nepřijat
301.,44174809,10.00,0,0,40,40.00,50.00,nepřijat
302.,67176712,7.33,8,19,28,55.00,62.33,nepřijat
303.,03176993,8.67,6,16,22,44.00,52.67,nepřijat
304.,81177898,8.67,5,24,24,53.00,61.67,nepřijat
305.,16178600,9.40,8,14,31,53.00,62.40,nepřijat
306.,22178818,6.67,6,14,17,37.00,43.67,nepřijat
307.,82178959,10.00,9,28,32,69.00,79.00,nepřijat
308.,09179863,6.67,6,14,41,61.00,67.67,nepřijat
309.,65180363,8.80,7,10,36,53.00,61.80,nepřijat
310.,06180565,9.47,4,9,11,24.00,33.47,nepřijat
311.,65180784,8.53,8,16,15,39.00,47.53,nepřijat
312.,81180846,8.67,8,30,40,78.00,86.67,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,

,,,B o d o v é h o d n o c e n í,,,,,
,,Body,Test Celkem,,,Celkem,,
Registrační číslo uchazeče:,,za ZŠ,M ČJ AJ,,,,,
313.,17181205,9.27,5,6,29,40.00,49.27,nepřijat
314.,59181267,8.67,8,20,39,67.00,75.67,nepřijat
315.,80181548,7.33,8,12,0,20.00,27.33,nepřijat
316.,43182812,10.00,5,27,36,68.00,78.00,nepřijat
317.,32183592,8.00,2,17,23,42.00,50.00,nepřijat
318.,13184013,8.00,8,20,0,28.00,36.00,nepřijat
319.,07184918,7.33,5,8,24,37.00,44.33,nepřijat
320.,90185136,8.53,5,13,21,39.00,47.53,nepřijat
321.,08185199,10.00,7,21,32,60.00,70.00,nepřijat
322.,54185901,10.00,9,18,24,51.00,61.00,nepřijat
323.,56186119,5.33,5,9,24,38.00,43.33,nepřijat
Obor: 79-41-K/81,,,,,,zpracováno: 29. 4. 2019,,
